Iter;McCC;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;NATTR;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;Project;Model;F1X;F1D2;F1D3;F1D4;PrecX;PrecD2;PrecD3;PrecD4;RecallX;RecallD2;RecallD3;RecallD4;AUCX;AUC2;AUC3;AUC4;SENX;SEN2;SEN3;SEN4;SPCX;SPC2;SPC3;SPC4;MCC;MCC2;MCC3;MCC4
78;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;ceylon-ide-eclipse-1.1.0;naive_bayes;0.2608696;0.2521008;0.2608696;0.2542373;0.1612903;0.1546392;0.1612903;0.15625;0.6818182;0.6818182;0.6818182;0.6818182;0.7855057;0.7860533;0.7929901;0.794268;0.6818182;0.6818182;0.6818182;0.6818182;0.686747;0.6706827;0.686747;0.6746988;0.2120185;0.2008218;0.21201853;0.2035807
78;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rf;0.1666667;0.1666667;0.1666667;0.1666667;1;1;1;1;0.09090909;0.09090909;0.09090909;0.09090909;0.7069186;0.6922234;0.7085615;0.7029025;0.09090909;0.09090909;0.09090909;0.09090909;1;1;1;1;0.2900863;0.2900863;0.29008633;0.2900863
78;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rpart;0.1081081;0.1081081;0.1081081;0.1081081;0.1333333;0.1333333;0.1333333;0.1333333;0.09090909;0.09090909;0.09090909;0.09090909;0.6860168;0.6860168;0.6860168;0.6860168;0.09090909;0.09090909;0.09090909;0.09090909;0.9477912;0.9477912;0.9477912;0.9477912;0.04622312;0.04622312;0.046223123;0.04622312
79;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;glm;0.2962963;0.2307692;0.2962963;0.2307692;0.8;0.75;0.8;0.75;0.1818182;0.1363636;0.1818182;0.1363636;0.7389558;0.7395035;0.7411464;0.741694;0.1818182;0.1363636;0.1818182;0.1363636;0.9959839;0.9959839;0.9959839;0.9959839;0.3608462;0.2997377;0.36084623;0.2997377
79;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;knn;0.08695652;0.08333333;0.08695652;0.08333333;1;0.5;1;0.5;0.04545455;0.04545455;0.04545455;0.04545455;0.7600402;0.7238043;0.7516429;0.724352;0.04545455;0.04545455;0.04545455;0.04545455;1;0.9959839;1;0.9959839;0.2047418;0.1322281;0.20474183;0.1322281
79;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;ceylon-ide-eclipse-1.1.0;naive_bayes;0.1944444;0.1772152;0.1818182;0.175;0.14;0.122807;0.1272727;0.1206897;0.3181818;0.3181818;0.3181818;0.3181818;0.6694049;0.6719606;0.6732384;0.6743337;0.3181818;0.3181818;0.3181818;0.3181818;0.8273092;0.7991968;0.8072289;0.7951807;0.1024392;0.07866031;0.10243923;0.0754878
79;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rf;0.16;0.2142857;0.16;0.2307692;0.6666667;0.5;0.6666667;0.75;0.09090909;0.1363636;0.09090909;0.1363636;0.7391384;0.698065;0.7285506;0.7025374;0.09090909;0.1363636;0.09090909;0.1363636;0.9959839;0.9879518;0.9959839;0.9959839;0.226813;0.2307478;0.2268133;0.2997377
79;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rpart;0.1538462;0.2162162;0.1538462;0.2162162;0.5;0.2666667;0.5;0.2666667;0.09090909;0.1818182;0.09090909;0.1818182;0.6134538;0.5458196;0.6134538;0.5458196;0.09090909;0.1818182;0.09090909;0.1818182;0.9919679;0.9558233;0.9919679;0.9558233;0.1876978;0.1643973;0.18769783;0.1643973
80;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;glm;0.07142857;0.07142857;0.07142857;0.07142857;0.1666667;0.1666667;0.1666667;0.1666667;0.04545455;0.04545455;0.04545455;0.04545455;0.8411829;0.8384447;0.8431909;0.8331508;0.04545455;0.04545455;0.04545455;0.04545455;0.9799197;0.9799197;0.9799197;0.9799197;0.0470983;0.0470983;0.04709833;0.0470983
80;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;knn;0.08695652;0.07692308;0.2222222;0.07692308;1;0.25;0.6;0.25;0.04545455;0.04545455;0.1363636;0.04545455;0.8599854;0.776287;0.8050383;0.7767433;0.04545455;0.04545455;0.1363636;0.04545455;1;0.9879518;0.9919679;0.9879518;0.2047418;0.07565793;0.20474183;0.07565793
80;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;ceylon-ide-eclipse-1.1.0;naive_bayes;0.2222222;0.2352941;0.2666667;0.2539683;0.1525424;0.1587302;0.2105263;0.195122;0.4090909;0.4545455;0.3636364;0.3636364;0.7761957;0.7692589;0.7557503;0.7491785;0.4090909;0.4545455;0.3636364;0.3636364;0.7991968;0.7871486;0.8795181;0.8674699;0.1378417;0.1562698;0.13784173;0.1761436
80;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rf;0.07692308;0.1538462;0.07692308;0.1481481;0.25;0.5;0.25;0.4;0.04545455;0.09090909;0.04545455;0.09090909;0.7325666;0.7424242;0.7095655;0.7401424;0.04545455;0.09090909;0.04545455;0.09090909;0.9879518;0.9919679;0.9879518;0.9879518;0.07565793;0.1876978;0.075657933;0.1600468
80;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rpart;0.125;0.1212121;0.125;0.125;0.2;0.1818182;0.2;0.2;0.09090909;0.09090909;0.09090909;0.09090909;0.5743885;0.6066995;0.5743885;0.5743885;0.09090909;0.09090909;0.09090909;0.09090909;0.9678715;0.9638554;0.9678715;0.9678715;0.08515783;0.07579267;0.085157833;0.08515783
81;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;glm;0.1428571;0.137931;0.1428571;0.137931;0.3333333;0.2857143;0.3333333;0.2857143;0.09090909;0.09090909;0.09090909;0.09090909;0.7570281;0.752647;0.7528295;0.7612267;0.09090909;0.09090909;0.09090909;0.09090909;0.9839357;0.9799197;0.9839357;0.9799197;0.138923;0.1219466;0.1389233;0.1219466
81;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;knn;0.16;0.16;0.16;0.16;0.6666667;0.6666667;0.6666667;0.6666667;0.09090909;0.09090909;0.09090909;0.09090909;0.7042716;0.7327492;0.6943227;0.7312888;0.09090909;0.09090909;0.09090909;0.09090909;0.9959839;0.9959839;0.9959839;0.9959839;0.226813;0.226813;0.2268133;0.226813
81;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;ceylon-ide-eclipse-1.1.0;naive_bayes;0.2745098;0.3058824;0.2692308;0.2568807;0.175;0.2063492;0.1707317;0.1609195;0.6363636;0.5909091;0.6363636;0.6363636;0.7798467;0.7771084;0.7845929;0.7831325;0.6363636;0.5909091;0.6363636;0.6363636;0.7349398;0.7991968;0.7269076;0.7068273;0.2223199;0.252227;0.22231993;0.2007605
81;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rf;0.07142857;0.07142857;0.07407407;0.06896552;0.1666667;0.1666667;0.2;0.1428571;0.04545455;0.04545455;0.04545455;0.04545455;0.7267251;0.6942315;0.6908543;0.7020811;0.04545455;0.04545455;0.04545455;0.04545455;0.9799197;0.9799197;0.9839357;0.9759036;0.0470983;0.0470983;0.04709833;0.03677256
81;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rpart;0.3333333;0.3333333;0.2909091;0.3404255;0.3076923;0.3076923;0.2424242;0.32;0.3636364;0.3636364;0.3636364;0.3636364;0.7307411;0.7307411;0.684739;0.7096568;0.3636364;0.3636364;0.3636364;0.3636364;0.9277108;0.9277108;0.8995984;0.9317269;0.2701794;0.2701794;0.27017943;0.2787597
82;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;glm;0.2222222;0.16;0.16;0.16;0.6;0.6666667;0.6666667;0.6666667;0.1363636;0.09090909;0.09090909;0.09090909;0.748996;0.747353;0.7491785;0.7575758;0.1363636;0.09090909;0.09090909;0.09090909;0.9919679;0.9959839;0.9959839;0.9959839;0.2604465;0.226813;0.26044653;0.226813
82;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;knn;0.08695652;0.08695652;0.08695652;0.08695652;1;1;1;1;0.04545455;0.04545455;0.04545455;0.04545455;0.616831;0.643483;0.6643848;0.6267798;0.04545455;0.04545455;0.04545455;0.04545455;1;1;1;1;0.2047418;0.2047418;0.20474183;0.2047418
82;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;ceylon-ide-eclipse-1.1.0;naive_bayes;0.1956522;0.2307692;0.212766;0.2222222;0.1285714;0.1607143;0.1388889;0.1428571;0.4090909;0.4090909;0.4545455;0.5;0.6997079;0.6962395;0.7015334;0.7020811;0.4090909;0.4090909;0.4545455;0.5;0.7550201;0.811245;0.751004;0.7349398;0.1024004;0.148622;0.10240043;0.1422726
82;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rf;0.2142857;0.2307692;0.2307692;0.16;0.5;0.75;0.75;0.6666667;0.1363636;0.1363636;0.1363636;0.09090909;0.7741877;0.7685287;0.7771084;0.7698065;0.1363636;0.1363636;0.1363636;0.09090909;0.9879518;0.9959839;0.9959839;0.9959839;0.2307478;0.2997377;0.23074783;0.226813
82;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rpart;0.2758621;0.2758621;0.2758621;0.2758621;0.5714286;0.5714286;0.5714286;0.5714286;0.1818182;0.1818182;0.1818182;0.1818182;0.7075575;0.7075575;0.7075575;0.7075575;0.1818182;0.1818182;0.1818182;0.1818182;0.9879518;0.9879518;0.9879518;0.9879518;0.2922947;0.2922947;0.29229473;0.2922947
83;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;glm;0.2758621;0.2758621;0.1481481;0.1428571;0.5714286;0.5714286;0.4;0.3333333;0.1818182;0.1818182;0.09090909;0.09090909;0.7920774;0.7920774;0.7898868;0.7878788;0.1818182;0.1818182;0.09090909;0.09090909;0.9879518;0.9879518;0.9879518;0.9839357;0.2922947;0.2922947;0.29229473;0.138923
83;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;knn;0.08695652;0.08333333;0.08695652;0.08333333;1;0.5;1;0.5;0.04545455;0.04545455;0.04545455;0.04545455;0.7248996;0.6543447;0.7259949;0.6543447;0.04545455;0.04545455;0.04545455;0.04545455;1;0.9959839;1;0.9959839;0.2047418;0.1322281;0.20474183;0.1322281
83;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;ceylon-ide-eclipse-1.1.0;naive_bayes;0.2385321;0.2608696;0.2522523;0.2678571;0.1494253;0.1612903;0.1573034;0.1666667;0.5909091;0.6818182;0.6363636;0.6818182;0.7761957;0.7767433;0.7714494;0.7725447;0.5909091;0.6818182;0.6363636;0.6818182;0.7028112;0.686747;0.6987952;0.6987952;0.1718211;0.2120185;0.17182113;0.2207163
83;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rf;0.08695652;0.08695652;0.08695652;0.08695652;1;1;1;1;0.04545455;0.04545455;0.04545455;0.04545455;0.7264513;0.7198795;0.7468054;0.7179628;0.04545455;0.04545455;0.04545455;0.04545455;1;1;1;1;0.2047418;0.2047418;0.20474183;0.2047418
83;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rpart;0.2666667;0.2758621;0.2666667;0.137931;0.5;0.5714286;0.5;0.2857143;0.1818182;0.1818182;0.1818182;0.09090909;0.5871668;0.597207;0.5871668;0.5941037;0.1818182;0.1818182;0.1818182;0.09090909;0.9839357;0.9879518;0.9839357;0.9799197;0.2674558;0.2922947;0.26745583;0.1219466
84;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;glm;0.24;0.24;0.24;0.24;1;1;1;1;0.1363636;0.1363636;0.1363636;0.1363636;0.7196057;0.7084702;0.7166849;0.7123038;0.1363636;0.1363636;0.1363636;0.1363636;1;1;1;1;0.3559439;0.3559439;0.35594393;0.3559439
84;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;knn;0.08333333;0.08333333;0.08;0.08333333;0.5;0.5;0.3333333;0.5;0.04545455;0.04545455;0.04545455;0.04545455;0.7171413;0.6881161;0.730376;0.6929536;0.04545455;0.04545455;0.04545455;0.04545455;0.9959839;0.9959839;0.9919679;0.9959839;0.1322281;0.1322281;0.13222813;0.1322281
84;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;ceylon-ide-eclipse-1.1.0;naive_bayes;0.2820513;0.25;0.2708333;0.2222222;0.1964286;0.1666667;0.1756757;0.1525424;0.5;0.5;0.5909091;0.4090909;0.7601314;0.7595838;0.7522819;0.7426068;0.5;0.5;0.5909091;0.4090909;0.8192771;0.7791165;0.7550201;0.7991968;0.2153603;0.1776019;0.21536033;0.1378417
84;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rf;0.1538462;0.1538462;0.16;0.1538462;0.5;0.5;0.6666667;0.5;0.09090909;0.09090909;0.09090909;0.09090909;0.8170865;0.8211939;0.8161738;0.8200986;0.09090909;0.09090909;0.09090909;0.09090909;0.9919679;0.9919679;0.9959839;0.9919679;0.1876978;0.1876978;0.18769783;0.1876978
84;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rpart;0.2325581;0.2325581;0.1463415;0.1463415;0.2380952;0.2380952;0.1578947;0.1578947;0.2272727;0.2272727;0.1363636;0.1363636;0.6608251;0.6608251;0.6553487;0.6553487;0.2272727;0.2272727;0.1363636;0.1363636;0.935743;0.935743;0.935743;0.935743;0.1665178;0.1665178;0.16651783;0.07712746
85;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;glm;0.1666667;0.1666667;0.1666667;0.1666667;1;1;1;1;0.09090909;0.09090909;0.09090909;0.09090909;0.713034;0.7139467;0.7205184;0.7270902;0.09090909;0.09090909;0.09090909;0.09090909;1;1;1;1;0.2900863;0.2900863;0.29008633;0.2900863
85;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;knn;0.08333333;0.07692308;0.08333333;0.08333333;0.5;0.25;0.5;0.5;0.04545455;0.04545455;0.04545455;0.04545455;0.7298284;0.7627784;0.7420591;0.7124863;0.04545455;0.04545455;0.04545455;0.04545455;0.9959839;0.9879518;0.9959839;0.9959839;0.1322281;0.07565793;0.13222813;0.1322281
85;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;ceylon-ide-eclipse-1.1.0;naive_bayes;0.247191;0.2571429;0.2769231;0.2608696;0.1641791;0.1875;0.2093023;0.1914894;0.5;0.4090909;0.4090909;0.4090909;0.7309237;0.7212486;0.7148594;0.7135816;0.5;0.4090909;0.4090909;0.4090909;0.7751004;0.8433735;0.8634538;0.8473896;0.1741605;0.1806085;0.17416053;0.1850088
85;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rf;0.08;0.08;0.08;0.08;0.3333333;0.3333333;0.3333333;0.3333333;0.04545455;0.04545455;0.04545455;0.04545455;0.722709;0.7248996;0.7115736;0.7331143;0.04545455;0.04545455;0.04545455;0.04545455;0.9919679;0.9919679;0.9919679;0.9919679;0.09768206;0.09768206;0.097682063;0.09768206
85;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rpart;0.0625;0.25;0.0625;0.25;0.1;0.2307692;0.1;0.2307692;0.04545455;0.2727273;0.04545455;0.2727273;0.6159182;0.5847024;0.6159182;0.5847024;0.04545455;0.2727273;0.04545455;0.2727273;0.9638554;0.9196787;0.9638554;0.9196787;0.01348773;0.1784267;0.013487733;0.1784267
86;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;glm;0.2962963;0.2962963;0.2307692;0.2307692;0.8;0.8;0.75;0.75;0.1818182;0.1818182;0.1363636;0.1363636;0.811245;0.7990142;0.8116101;0.8145309;0.1818182;0.1818182;0.1363636;0.1363636;0.9959839;0.9959839;0.9959839;0.9959839;0.3608462;0.3608462;0.36084623;0.2997377
86;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;knn;0.1428571;0.2142857;0.1428571;0.1428571;0.3333333;0.5;0.3333333;0.3333333;0.09090909;0.1363636;0.09090909;0.09090909;0.6900329;0.701716;0.6881161;0.6919496;0.09090909;0.1363636;0.09090909;0.09090909;0.9839357;0.9879518;0.9839357;0.9839357;0.138923;0.2307478;0.1389233;0.138923
86;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;ceylon-ide-eclipse-1.1.0;naive_bayes;0.2745098;0.2298851;0.2666667;0.2678571;0.175;0.1538462;0.1686747;0.1666667;0.6363636;0.4545455;0.6363636;0.6818182;0.788609;0.7738226;0.7935378;0.7915298;0.6363636;0.4545455;0.6363636;0.6818182;0.7349398;0.7791165;0.7228916;0.6987952;0.2223199;0.1494544;0.22231993;0.2207163
86;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rf;0.08695652;0.08333333;0.08;0.08333333;1;0.5;0.3333333;0.5;0.04545455;0.04545455;0.04545455;0.04545455;0.7888828;0.7596751;0.7988317;0.74069;0.04545455;0.04545455;0.04545455;0.04545455;1;0.9959839;0.9919679;0.9959839;0.2047418;0.1322281;0.20474183;0.1322281
86;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rpart;0.2702703;0.2702703;0.2702703;0.2702703;0.3333333;0.3333333;0.3333333;0.3333333;0.2272727;0.2272727;0.2272727;0.2272727;0.6942315;0.6942315;0.6942315;0.6942315;0.2272727;0.2272727;0.2272727;0.2272727;0.9598394;0.9598394;0.9598394;0.9598394;0.2234844;0.2234844;0.22348443;0.2234844
87;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;glm;0.1538462;0.16;0.08;0.16;0.5;0.6666667;0.3333333;0.6666667;0.09090909;0.09090909;0.04545455;0.09090909;0.7409639;0.7329317;0.7479007;0.7296459;0.09090909;0.09090909;0.04545455;0.09090909;0.9919679;0.9959839;0.9919679;0.9959839;0.1876978;0.226813;0.18769783;0.226813
