Iter;McCC;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;NATTR;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;Project;Model;F1X;F1D2;F1D3;F1D4;PrecX;PrecD2;PrecD3;PrecD4;RecallX;RecallD2;RecallD3;RecallD4;AUCX;AUC2;AUC3;AUC4;SENX;SEN2;SEN3;SEN4;SPCX;SPC2;SPC3;SPC4;MCC;MCC2;MCC3;MCC4
7;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.611399;0.6082474;0.6073298;0.6262626;0.702381;0.6941176;0.7073171;0.6966292;0.5412844;0.5412844;0.5321101;0.5688073;0.8282863;0.8302637;0.82578;0.8286082;0.5412844;0.5412844;0.5321101;0.5688073;0.9373434;0.9348371;0.9398496;0.9323308;0.5289018;0.5236461;0.52890183;0.5411967
7;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.6555556;0.7052632;0.6555556;0.7015707;0.8309859;0.8271605;0.8309859;0.8170732;0.5412844;0.6146789;0.5412844;0.6146789;0.8626268;0.8665356;0.8624658;0.8627187;0.5412844;0.6146789;0.5412844;0.6146789;0.9699248;0.9649123;0.9699248;0.962406;0.6052412;0.6499277;0.60524123;0.6439137
7;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.6699507;0.6919431;0.6699507;0.685446;0.7234043;0.7156863;0.7234043;0.7019231;0.6238532;0.6697248;0.6238532;0.6697248;0.843048;0.8508657;0.8452094;0.8519004;0.6238532;0.6697248;0.6238532;0.6697248;0.9348371;0.9273183;0.9348371;0.9223058;0.5906181;0.6118462;0.59061813;0.6023327
7;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.6947368;0.6947368;0.6875;0.6842105;0.8148148;0.8148148;0.7951807;0.8024691;0.6055046;0.6055046;0.6055046;0.5963303;0.8673174;0.8648916;0.8648341;0.8608333;0.6055046;0.6055046;0.6055046;0.5963303;0.962406;0.962406;0.9573935;0.9598997;0.6368296;0.6368296;0.63682963;0.6237315
7;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.6564103;0.6532663;0.6536585;0.6698565;0.744186;0.7222222;0.6979167;0.7;0.587156;0.5963303;0.6146789;0.6422018;0.8496586;0.8267803;0.8422547;0.8270217;0.587156;0.5963303;0.6146789;0.6422018;0.9448622;0.9373434;0.9273183;0.924812;0.5823991;0.5738073;0.58239913;0.5854143
8;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.6054054;0.6105263;0.6129032;0.6391753;0.7368421;0.7160494;0.7402597;0.7294118;0.5137615;0.5321101;0.5229358;0.5688073;0.8571773;0.8594882;0.8569819;0.8629142;0.5137615;0.5321101;0.5229358;0.5688073;0.9498747;0.9423559;0.9498747;0.9423559;0.5336154;0.532045;0.53361543;0.5621855
8;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.6382979;0.640884;0.6344086;0.640884;0.7594937;0.8055556;0.7662338;0.8055556;0.5504587;0.5321101;0.5412844;0.5321101;0.8539238;0.8762962;0.8649721;0.8751926;0.5504587;0.5321101;0.5412844;0.5321101;0.952381;0.9649123;0.9548872;0.9649123;0.5696224;0.5850138;0.56962243;0.5850138
8;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.6530612;0.6666667;0.6363636;0.6666667;0.7356322;0.7040816;0.7078652;0.6930693;0.587156;0.6330275;0.5779817;0.6422018;0.8596836;0.8670989;0.8594192;0.866754;0.587156;0.6330275;0.5779817;0.6422018;0.9423559;0.9273183;0.9348371;0.9223058;0.5769985;0.5829763;0.57699853;0.5806462
8;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.6772487;0.6413043;0.6448087;0.640884;0.8;0.7866667;0.7972973;0.8055556;0.587156;0.5412844;0.5412844;0.5321101;0.8742843;0.877216;0.8859419;0.8813778;0.587156;0.5412844;0.5412844;0.5321101;0.9598997;0.9598997;0.962406;0.9649123;0.6165444;0.5799926;0.61654443;0.5850138
8;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.6203209;0.6203209;0.6263736;0.6263736;0.7435897;0.7435897;0.7808219;0.7808219;0.5321101;0.5321101;0.5229358;0.5229358;0.7722057;0.7722057;0.7732404;0.7732404;0.5321101;0.5321101;0.5229358;0.5229358;0.9498747;0.9498747;0.9598997;0.9598997;0.5488472;0.5488472;0.54884723;0.5650578
